名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
（犲山）獸,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如夸父,彘毛,其音如呼,",prompt: 一只形状如夸父的神兽，身上覆盖着猪一样的毛发，它发出的声音如同人的呼喊。请以传统中国美学的彩色水墨风格绘制，参考古代插画风格，注重表现其神秘与威严。,动物\兽名\（犲山）獸.png,（chaishan）shou（（犲山）獸）,
山膏,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如逐,赤若丹火,善詈,",prompt: 一只名为山膏的神兽，其状如猪，全身赤红如同燃烧的火焰，擅长诅咒与恶言。请以古代插画风格和传统中国美学的彩色水墨风格描绘，背景为幽暗的山林，突出其凶猛与神秘。,动物\兽名\山膏.png,shangao（山膏）,
孰湖,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀馬身,鳥翼,人面,蛇尾,是好舉人,",prompt: 孰湖，马身鸟翼人面蛇尾的神兽，喜欢举起人类，形象参考古代插画风格和传统中国美学的彩色水墨风格，背景为山林或古战场，色彩以青绿山水为主，突出其神秘与威严。,动物\兽名\孰湖.png,shuhu（孰湖）,
𤜣狼,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如狐,白尾,長耳,",prompt: 一只神兽，其状如狐，白尾长耳，毛色斑斓，眼神灵动。背景为山林幽谷，古木参天，云雾缭绕。整体风格参考古代插画，色彩以传统中国美学的彩色水墨为主，线条流畅细腻，充满神秘与古典气息。,动物\兽名\𤜣狼.png,shilang（𤜣狼）,
水馬,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如馬,文臂,牛尾,其音如呼,",prompt: 一只形似马的神兽，名为水马，其身体健壮，四肢有力，身上覆盖着细腻的毛发。它的前臂上有着独特的纹饰，像是古老的图腾，色彩斑斓且富有神秘感。尾巴则像牛尾一样粗壮有力，末端略带弯曲。水马的眼神中透露出一种深邃与智慧，仿佛能洞察人心。它发出的声音宛如人的呼唤，悠扬而深远。整体画面采用传统中国美学的彩色水墨风格，背景为山水相依的自然景色，增添一份宁静与和谐。,动物\兽名\水馬.png,shuima（水馬）,
三青馬,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 三青马，一种传说中的神兽，其身披翠绿色的毛发，在阳光下闪烁着宝石般的光泽。它拥有修长而矫健的身躯，四肢强健有力，蹄子轻盈如风。三青马的眼睛如同深邃的湖水，透露出智慧与神秘。背景是古代山水画风格的山川河流，远处有云雾缭绕的山峰，近处则是葱郁的树林和清澈的小溪。整体画面采用传统中国美学的彩色水墨风格，展现出一种宁静而祥和的氛围。,动物\兽名\三青馬.png,sanqingma（三青馬）,
三青獸,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 三青兽，一种神秘的古代神兽，身披青色鳞甲，四肢强健有力，双眼如璀璨星辰，尾巴长而灵活。其形象融合了龙、虎、鹿等动物的特点，展现出威严与灵动并存的美感。画面中，三青兽立于山巅，周围云雾缭绕，背景是壮丽的山川景色，采用传统中国美学的彩色水墨风格，笔触细腻，色彩丰富且和谐，充满神秘与奇幻的气息。,动物\兽名\三青獸.png,sanqingshou（三青獸）,
狌狌,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如禺,白耳,伏行人走,",prompt: 狌狌，其状如禺，白耳，伏行人走，形象为一种半人半兽的神秘生物，身体覆盖着淡棕色的柔软毛发，四肢强健有力，耳朵呈现明显的白色，能够在行走时直立如人，也能以四足快速奔跑。背景为中国古代山林，采用传统中国美学的彩色水墨风格绘制，画面中融入了古老的树木和流动的溪水，营造出一种幽静而神秘的氛围。,动物\兽名\狌狌.png,shengsheng（狌狌）,
雙雙,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"有三青獸相並,",prompt: 三只青色的神兽并排站立，它们体态矫健，毛发如青玉般光滑，眼神中透露出神秘与智慧。背景为古朴的山水画卷，山峦起伏，云雾缭绕，画面采用传统中国彩色水墨风格，色彩淡雅，线条流畅，充满古典韵味。,动物\兽名\雙雙.png,shuangshuang（雙雙）,
三騅,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 三騅，一种神秘的古代神兽，形象为马身龙首，四蹄生风，能够腾云驾雾。其身躯庞大，肌肉线条流畅有力，全身覆盖着金色的鳞片，在阳光下闪烁着耀眼的光芒。三騅的眼睛如同两颗璀璨的宝石，目光炯炯有神，透露出威严与智慧。背景是山海经中描绘的奇幻山水，云雾缭绕，山峰层峦叠嶂，色彩以传统中国水墨画风格为主，但加入了鲜艳的色彩点缀，使画面更加生动和富有层次感。,动物\兽名\三騅.png,sanzhui（三騅）,
豚,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古典水墨画风格的豚，体型圆润如猪，毛色为淡棕色，四肢短小而有力，头部略显扁平，鼻孔宽大，眼睛圆而有神，背景为山海经中常见的山水景象，整体画面以淡雅的彩色水墨渲染，充满神秘与古朴之美。,动物\兽名\豚.png,tun（豚）,
天狗,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如狸,白首,音如榴榴,",prompt: 一只形如狸猫的神秘生物，头部为白色，发出榴榴的声音。其身体覆盖着细腻的毛发，四肢矫健有力，眼睛炯炯有神，透露出一种神秘而威严的气息。背景是古老的山林，树木葱郁，云雾缭绕，整体画面采用传统的中国彩色水墨风格，色彩淡雅，线条流畅，展现出一种古朴而典雅的美感。,动物\兽名\天狗.png,tiangou（天狗）,
土螻,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如羊,四角,是食人,",prompt: 土螻，其状如羊，四角，是食人。请绘制一只拥有四个角的神秘生物，外形类似山羊，但体型更为庞大，毛色为深棕色，眼神凶猛而狡猾。四个角弯曲且锐利，分布在头部两侧和额头上方，显得异常凶悍。背景为荒凉的山野，四周弥漫着阴森的气息，土螻正潜伏在草丛中，伺机捕食过往的行人。画面风格参考古代插画，采用传统中国美学的彩色水墨风格，注重线条流畅和色彩对比，营造出一种神秘而恐怖的氛围。,动物\兽名\土螻.png,tulou（土螻）,
天馬,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"狀如白犬,黒頭,見人則飛,其鳴自䚯,",prompt: 一只状如白犬的天马，头部为黑色，见到人会飞翔，叫声如同其名。请以古代插画风格和传统中国美学的彩色水墨风格描绘，背景为山川河流，云雾缭绕，展现出神秘而古老的氛围。,动物\兽名\天馬.png,tianma（天馬）,
天犬,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"赤犬,其所下者有兵,",prompt: 一只赤色的天犬，毛发如火般炽热，眼神锐利，威风凛凛。它站立在云端之上，周围环绕着淡淡的红光，仿佛预示着即将来临的战争。背景是古战场的景象，烽烟四起，士兵们整装待发。画面采用传统中国美学的彩色水墨风格，色彩浓郁而富有层次感，展现出一种神秘而又庄严的氛围。,动物\兽名\天犬.png,tianquan（天犬）,"prompt: A red heavenly dog, with fur as hot as fire, sharp eyes, and majestic majesty. It stands above the clouds, surrounded by a faint red light, as if to foreshadow the impending war. In the background is the scene of the ancient battlefield, with smoke rising and soldiers ready to go. The painting adopts the color ink style of traditional Chinese aesthetics, with rich colors and layers, showing a mysterious and solemn atmosphere."
蜪犬,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"如犬青,食人從首始,",prompt: 一只形如犬的神兽，全身青色，目光凶狠，正张开大嘴咬向一个人的头部，背景为山林间，画面采用传统中国彩色水墨风格，线条流畅，色彩鲜明。,动物\兽名\蜪犬.png,taoquan（蜪犬）,"prompt: A mythical beast shaped like a dog, the whole body is blue, the eyes are fierce, it is opening its big mouth to bite a person's head, the background is the mountains and forests, the picture adopts the traditional Chinese color ink style, the lines are smooth, the colors are bright."
豺,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只豺，兽名，体态矫健，毛色呈黄褐色，眼睛锐利有神，立于山石之上，背景为古代山水画风格的山林景色，画面采用传统中国美学的彩色水墨风格，笔触细腻，色彩淡雅。,动物\兽名\豺.png,chai（豺）,"prompt: A jackal, the name of the beast, the body is vigorous, the fur color is tawny, the eyes are sharp, standing on the mountains and rocks, the background is the ancient landscape painting style of mountains and forests, the picture adopts the color ink style of traditional Chinese aesthetics, the brushstrokes are delicate, the colors are elegant."
䖪䑕,动物,兽名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如鷄,䑕毛,",prompt: 䖪䑕，其状如鸡，身上长有奇异的䑕毛，色彩斑斓，如同彩虹般绚丽。请绘制一只具有传统中国美学风格的彩色水墨画，展现其独特的羽毛和神秘的气息。背景为山林间，周围点缀着奇花异草，画面充满古朴而幽静的氛围。,动物\兽名\䖪䑕.png,zishu（䖪䑕）,"prompt: 䖪呕, it looks like a chicken, with strange fur on its body, colorful, as gorgeous as a rainbow. Please draw a colorful ink painting with a traditional Chinese aesthetic style, showing its unique feathers and mysterious atmosphere. The background is mountains and forests, surrounded by exotic flowers and plants, and the picture is full of a simple and quiet atmosphere."
